longitude,latitude,potential
-80.402864,25.764757,2.65855761e+04
-80.370909,25.764842,5.74580208e+04
-80.360114,25.764962,6.24052461e+04
-80.376687,25.764965,5.23121563e+04
-80.199304,25.765878,1.10713948e+05
-80.340384,25.765979,5.16802236e+04
-80.302687,25.766632,4.05535579e+04
-80.226457,25.767546,1.55391853e+05
-80.184704,25.767631,8.10942288e+04
-80.281255,25.767694,5.47176254e+04
-80.218539,25.767789,1.92124072e+05
-80.264407,25.768346,5.16108393e+04
-80.234483,25.768641,1.27449909e+05
-80.136444,25.768684,2.45488016e+04
-80.246821,25.768791,7.74416448e+04
-80.188995,25.768928,1.49952284e+05
-80.210939,25.769536,1.04351141e+05
-80.144838,25.769802,2.62571754e+04
-80.194663,25.770428,1.35222018e+05
-80.226627,25.770516,1.93990883e+05
-80.218824,25.771047,1.54586475e+05
-80.204355,25.771916,1.09039989e+05
-80.374935,25.772036,4.32190977e+04
-80.346723,25.772084,4.90641173e+04
-80.362516,25.773295,5.55871973e+04
-80.295733,25.773592,2.82510687e+04
-80.188371,25.773639,1.53319640e+05
-80.332130,25.774369,5.47057568e+04
-80.379649,25.774485,3.63293131e+04
-80.265229,25.774707,5.78974771e+04
-80.338579,25.774905,6.03667936e+04
-80.279218,25.775052,4.25369313e+04
-80.189825,25.775349,2.28948677e+05
-80.248432,25.775559,8.00306148e+04
-80.225856,25.775786,1.51246220e+05
-80.412387,25.775971,2.03065116e+04
-80.232247,25.776054,1.29489750e+05
-80.218009,25.776056,1.39375964e+05
-80.237517,25.776229,1.14433847e+05
-80.138058,25.776755,1.40049309e+05
-80.350045,25.776797,5.68094453e+04
-80.343730,25.776876,7.17322570e+04
-80.211547,25.776991,1.26376739e+05
-80.189292,25.777095,8.39056651e+04
-80.134688,25.777274,9.57298051e+04
-80.132780,25.777339,1.88783739e+05
-80.362718,25.777551,4.66029572e+04
-80.404553,25.777631,2.02297199e+04
-80.327183,25.777712,4.71555895e+04
-80.396197,25.777761,2.89711747e+04
-80.192906,25.778524,1.06105736e+05
-80.141238,25.778551,1.42072495e+05
-80.203720,25.779241,1.15393463e+05
-80.328947,25.779403,3.60367721e+04
-80.276942,25.779619,4.83880642e+04
-80.191197,25.780182,1.21305706e+05
-80.235196,25.781293,1.10159999e+05
-80.248810,25.782023,6.97837942e+04
-80.223715,25.782109,1.09081374e+05
-80.260554,25.782531,5.69300462e+04
-80.267491,25.782533,6.61058978e+04
-80.142622,25.783247,1.03082717e+05
-80.199706,25.783748,8.55799061e+04
-80.133960,25.783969,1.00490623e+05
-80.138226,25.784258,6.23632988e+04
-80.209498,25.786961,7.38689962e+04
-80.236441,25.787402,8.26749915e+04
-80.143853,25.788026,5.78050976e+04
-80.132272,25.788726,8.32774949e+04
-80.153975,25.788767,2.93337185e+04
-80.313495,25.789678,2.03745575e+04
-80.219706,25.789714,8.23693209e+04
-80.248096,25.789726,6.06112465e+04
-80.138171,25.790413,4.68013978e+04
-80.229331,25.791640,6.71120633e+04
-80.201109,25.792517,6.57706481e+04
-80.185815,25.793140,3.90113771e+04
-80.130817,25.795076,3.68898535e+04
-80.191088,25.798391,4.51385880e+04
-80.198383,25.798796,7.45198289e+04
-80.251975,25.799265,4.98468534e+04
-80.215095,25.799385,5.61582057e+04
-80.232863,25.799752,5.83477996e+04
-80.138536,25.800446,1.94993187e+04
-80.187289,25.801330,4.35208034e+04
-80.126635,25.802128,1.97736854e+04
-80.245900,25.804140,4.60614755e+04
-80.359312,25.804555,1.40475165e+04
-80.235223,25.805941,5.55876191e+04
-80.217611,25.805941,6.34988977e+04
-80.228532,25.806085,5.80798821e+04
-80.198553,25.807709,4.98612250e+04
-80.124355,25.807724,1.43666949e+04
-80.213057,25.808117,5.81601092e+04
-80.187202,25.808814,4.70632845e+04
-80.416480,25.811395,5.31476507e+03
-80.296180,25.812782,2.20163434e+04
-80.276323,25.814398,3.21202731e+04
-80.378172,25.816044,1.33872112e+04
-80.215475,25.816573,5.53956618e+04
-80.130772,25.817039,1.29949166e+04
-80.333220,25.817281,1.27411102e+04
-80.266945,25.817910,3.69684856e+04
-80.228260,25.818404,5.31939563e+04
-80.244552,25.818522,5.27522657e+04
-80.200356,25.818527,4.87791143e+04
-80.236420,25.819623,5.25041301e+04
-80.359577,25.819737,9.71789532e+03
-80.192046,25.821088,3.75061553e+04
-80.248499,25.822223,3.63004107e+04
-80.378637,25.822763,1.00983617e+04
-80.184678,25.823332,4.03441409e+04
-80.214032,25.824539,6.10824123e+04
-80.266441,25.826264,4.62221021e+04
-80.282152,25.826777,6.37906770e+04
-80.276260,25.826793,4.77897654e+04
-80.297032,25.826886,3.99004146e+04
-80.232882,25.827685,5.10427066e+04
-80.200367,25.828210,4.85267566e+04
-80.191845,25.828368,4.72019804e+04
-80.220140,25.828657,4.67151327e+04
-80.120565,25.829910,2.57661265e+04
-80.121404,25.830423,1.18763230e+04
-80.282832,25.832620,5.91046479e+04
-80.379352,25.833194,1.01183705e+04
-80.210858,25.833381,4.54171768e+04
-80.292840,25.834487,4.29426371e+04
-80.220557,25.834878,5.96867756e+04
-80.231800,25.834984,4.38613937e+04
-80.275863,25.835366,5.43752532e+04
-80.196712,25.835699,4.09383688e+04
-80.127421,25.836043,2.29736856e+04
-80.266590,25.836746,5.18880617e+04
-80.285761,25.837415,6.03080938e+04
-80.245504,25.838537,3.55334471e+04
-80.183160,25.839366,3.12740707e+04
-80.119900,25.841280,1.34683505e+04
-80.200982,25.841605,4.69489411e+04
-80.220461,25.843885,3.75888299e+04
-80.277297,25.844469,4.72549091e+04
-80.379141,25.844894,1.25704819e+04
-80.307352,25.845876,4.21563523e+04
-80.148937,25.846496,2.14808275e+04
-80.193488,25.847590,3.12964423e+04
-80.297640,25.848116,4.19143451e+04
-80.158543,25.850334,1.77802195e+04
-80.374829,25.850546,1.03204855e+04
-80.179779,25.850743,2.70039816e+04
-80.382405,25.850817,8.88439059e+03
-80.267269,25.851196,3.84485085e+04
-80.308438,25.851482,3.91732169e+04
-80.202503,25.851547,3.54679505e+04
-80.234686,25.852455,3.26785977e+04
-80.121787,25.852468,2.55709230e+04
-80.277325,25.852622,4.67819991e+04
-80.221110,25.852983,3.88358751e+04
-80.131688,25.854047,2.27519310e+04
-80.372491,25.854123,2.28853108e+04
-80.139822,25.854409,2.57567358e+04
-80.248300,25.855583,3.47403073e+04
-80.284519,25.856440,5.22132677e+04
-80.215819,25.858906,4.68096715e+04
-80.124604,25.859396,1.93554950e+04
-80.302926,25.859680,6.03099068e+04
-80.311066,25.861161,4.49753383e+04
-80.191055,25.861407,2.69352478e+04
-80.318149,25.862275,6.17150359e+04
-80.426649,25.862699,3.80936216e+03
-80.299136,25.862883,4.66722024e+04
-80.267148,25.862935,3.83999097e+04
-80.252518,25.863921,3.00359377e+04
-80.203486,25.864128,3.74447167e+04
-80.123480,25.865048,2.62723731e+04
-80.121668,25.865102,7.30569570e+04
-80.173201,25.865330,2.35515920e+04
-80.219321,25.865416,3.72241347e+04
-80.331679,25.865547,5.50647655e+04
-80.280968,25.865584,4.03670227e+04
-80.360255,25.865655,2.03923028e+04
-80.128917,25.867305,3.39674445e+04
-80.235404,25.872169,2.55594020e+04
-80.320427,25.872248,1.44558347e+05
-80.327366,25.872550,8.33501802e+04
-80.335301,25.872684,6.27998530e+04
-80.219446,25.873707,3.89822937e+04
-80.181901,25.873926,3.14100829e+04
-80.201618,25.874348,3.60414521e+04
-80.342685,25.874596,6.27437272e+04
-80.306651,25.874752,5.67930178e+04
-80.318707,25.874758,7.08072969e+04
-80.273575,25.875778,3.07137566e+04
-80.285058,25.875848,4.17565126e+04
-80.295309,25.876657,5.02913953e+04
-80.123769,25.878664,1.29910534e+04
-80.317572,25.879555,9.49063504e+04
-80.195166,25.879856,4.18580923e+04
-80.329484,25.880115,7.04371339e+04
-80.346489,25.880161,6.16821421e+04
-80.336086,25.880317,7.51532929e+04
-80.217828,25.880377,3.93041918e+04
-80.171978,25.881916,3.27638326e+04
-97.440673,25.882821,7.50534097e+03
-80.161682,25.883725,2.83225349e+04
-97.446216,25.886338,7.93079258e+03
-80.287502,25.886438,3.09822224e+04
-80.218835,25.887248,4.42070434e+04
-80.132151,25.887590,1.31396112e+04
-80.344576,25.887732,5.35661448e+04
-80.301344,25.887751,4.02547378e+04
-80.336410,25.887904,6.72373270e+04
-97.410382,25.888896,3.39718759e+03
-80.362178,25.888956,2.73384752e+04
-80.329774,25.889768,6.34192896e+04
-80.315285,25.889875,4.45040618e+04
-80.234525,25.890055,2.43802188e+04
-80.353772,25.890846,2.76329781e+04
-80.177684,25.890855,4.76267416e+04
-80.124384,25.891420,1.23849479e+04
-80.190178,25.891988,4.06582192e+04
-80.198738,25.892904,4.10358546e+04
-80.166079,25.893142,2.74232728e+04
-97.458609,25.893269,1.72515859e+04
-80.302161,25.893924,3.33233262e+04
-80.343591,25.893952,4.06083067e+04
-80.219029,25.894471,4.12123581e+04
-80.206061,25.894812,4.36794366e+04
-97.452851,25.895263,1.13867920e+04
-80.154699,25.896338,3.32373770e+04
-80.177974,25.897473,5.43401898e+04
-80.248910,25.898160,2.27456611e+04
-97.443747,25.898920,1.55035281e+04
-97.500212,25.898921,8.93908242e+03
-97.462578,25.900599,1.68514379e+04
-97.486491,25.901558,1.67096988e+04
-80.181154,25.903923,4.19651757e+04
-80.220636,25.904279,3.07657107e+04
-80.155225,25.904283,2.61139704e+04
-97.473582,25.904908,1.88228807e+04
-80.312973,25.905358,2.77122687e+04
-80.191233,25.905865,4.94113046e+04
-80.167755,25.906163,3.69352964e+04
-97.422494,25.906189,6.59160935e+03
-80.341484,25.906731,2.17534056e+04
-80.236331,25.907001,2.44888051e+04
-97.504475,25.907102,1.47192597e+04
-97.493158,25.907216,1.75981244e+04
-80.252692,25.908934,2.30567862e+04
-80.272190,25.909349,1.93481798e+04
-97.480442,25.909674,1.86864399e+04
-80.204984,25.910363,3.27864536e+04
-97.466405,25.910591,1.41148675e+04
-80.176281,25.910681,5.02895011e+04
-97.509800,25.911117,1.36587827e+04
-97.451314,25.911134,1.17593980e+04
-81.720567,25.914605,6.53505113e+02
-80.306443,25.915421,2.91492281e+04
-97.483594,25.915445,2.28604708e+04
-80.218451,25.916727,2.67710486e+04
-80.185270,25.918237,3.77393471e+04
-97.500105,25.918764,1.57489318e+04
-97.516740,25.919572,8.81763891e+03
-80.262543,25.920293,2.50742577e+04
-80.316776,25.920520,2.52168113e+04
-80.167762,25.920743,3.56908257e+04
-80.179586,25.921117,4.65741008e+04
-80.237293,25.921313,2.37223223e+04
-80.197190,25.922123,3.66094144e+04
-80.336971,25.922724,1.81297237e+04
-97.454304,25.922843,1.36960823e+04
-97.434646,25.922995,1.46666838e+04
-97.441409,25.923418,1.81172931e+04
-80.123181,25.924531,3.13566871e+04
-80.125159,25.925121,3.29498328e+04
-97.426465,25.926669,1.48457155e+04
-97.498276,25.927356,1.53184240e+04
-81.706022,25.927571,2.24282426e+02
-97.479064,25.928214,1.50639115e+04
-80.142690,25.928805,3.85493894e+04
-81.732677,25.929547,7.04586818e+02
-97.418580,25.929783,9.36003080e+03
-97.525306,25.931516,7.70368709e+03
-80.285500,25.931948,2.87650884e+04
-80.171469,25.931982,3.73057400e+04
-80.157519,25.932128,3.11456026e+04
-97.439344,25.932614,9.70817402e+03
-80.125128,25.932643,5.52182914e+04
-80.268646,25.933061,2.97239342e+04
-80.317832,25.933210,2.66176325e+04
-80.303853,25.933471,2.78210667e+04
-80.253783,25.933497,2.55533962e+04
-80.194575,25.933643,3.48485504e+04
-80.333863,25.934344,2.35300734e+04
-97.460130,25.934524,1.27380254e+04
-80.120883,25.934603,3.33687477e+04
-80.237735,25.934711,2.80589624e+04
-80.222350,25.934764,2.83482509e+04
-80.183637,25.935046,3.45417602e+04
-80.136250,25.935227,4.39424962e+04
-80.126735,25.935316,3.91494600e+04
-97.480622,25.936633,1.13060057e+04
-97.504535,25.937116,1.57574144e+04
-97.514968,25.937423,1.13534690e+04
-80.210867,25.937955,2.64823255e+04
-80.168766,25.938112,3.46790487e+04
-80.313974,25.938955,3.23913128e+04
-80.123458,25.939042,8.12438917e+04
-97.408793,25.940690,4.67288620e+03
-80.135617,25.940902,4.35387695e+04
-80.155561,25.941702,4.03838767e+04
-80.343271,25.942059,1.86336777e+04
-80.144744,25.943164,4.64192959e+04
-97.495286,25.943326,1.40735406e+04
-80.272183,25.943463,2.40851176e+04
-80.286371,25.943747,4.31519337e+04
-80.124363,25.944372,3.77784302e+04
-81.729187,25.944523,2.91829530e+02
-80.298142,25.945645,3.33405541e+04
-80.251010,25.946519,3.10839031e+04
-80.235315,25.947036,3.19790785e+04
-81.708093,25.947070,5.78381919e+02
-80.138803,25.947161,5.32265922e+04
-97.428104,25.948232,4.30047386e+03
-80.315957,25.948799,2.93822476e+04
-80.168469,25.948827,3.88768988e+04
-80.220014,25.950095,2.96588433e+04
-80.198172,25.950197,3.75639841e+04
-80.286907,25.950209,3.41413196e+04
-80.174504,25.950289,4.44126782e+04
-97.462151,25.950310,7.39829069e+03
-80.332812,25.951045,2.28544523e+04
-80.304762,25.952024,3.39893730e+04
-80.135133,25.952130,4.83915258e+04
-80.214007,25.952995,2.85562578e+04
-80.270324,25.954122,3.10331532e+04
-80.157680,25.954964,3.73138645e+04
-97.477634,25.955502,7.81620312e+03
-80.256784,25.955595,2.84067111e+04
-80.288401,25.957017,3.14965789e+04
-80.127645,25.957688,3.61773448e+04
-80.122001,25.958151,5.40125583e+04
-80.193053,25.958174,4.48136807e+04
-97.541089,25.958193,3.35390838e+03
-80.185463,25.958715,3.23882688e+04
-97.529158,25.958921,3.36729207e+03
-80.133932,25.959862,4.20095280e+04
-80.177882,25.960895,4.60875055e+04
-97.495624,25.961079,5.75481209e+03
-80.320411,25.961822,2.04023946e+04
-81.731087,25.963258,3.84790368e+02
-80.238759,25.964217,2.48808459e+04
-80.141719,25.965010,3.39615564e+04
-80.193864,25.965407,3.28311050e+04
-80.126930,25.965686,3.34749703e+04
-80.259950,25.966765,2.47405243e+04
-80.218099,25.967130,3.18354267e+04
-80.341657,25.969128,1.13194619e+04
-80.182353,25.969139,4.07435524e+04
-80.158040,25.969862,3.22868403e+04
-97.477739,25.970792,3.51510572e+03
-80.130448,25.971060,3.07163107e+04
-97.498693,25.976654,3.89700475e+03
-80.221052,25.977543,4.02713149e+04
-80.266298,25.977757,2.51943802e+04
-80.237904,25.978167,2.81648409e+04
-80.183374,25.978519,2.97903196e+04
-80.197771,25.978720,3.78676799e+04
-80.367999,25.978739,7.71810870e+03
-80.163986,25.979286,2.70787461e+04
-80.150452,25.979557,2.91840424e+04
-80.209929,25.980330,2.67404289e+04
-80.120856,25.981014,2.40209908e+04
-80.128584,25.981227,4.31471268e+04
-80.118702,25.981412,4.62464718e+04
-80.398470,25.983015,4.72819983e+03
-80.322053,25.985039,1.44677052e+04
-80.223588,25.985579,3.53389614e+04
-80.271293,25.987591,2.13602812e+04
-80.298832,25.987967,1.95639197e+04
-80.255129,25.988380,2.73490526e+04
-97.485933,25.988403,3.33093377e+03
-80.242733,25.988442,3.23978612e+04
-80.144905,25.989035,3.11312999e+04
-80.233286,25.989311,4.26228694e+04
-80.171906,25.989949,2.84054182e+04
-80.191649,25.990299,2.85508862e+04
-80.137740,25.991627,3.98579921e+04
-80.216595,25.991637,4.44612626e+04
-80.157601,25.991807,3.28032862e+04
-80.125625,25.992741,2.17365530e+04
-97.589855,25.993737,7.83194883e+02
-80.117833,25.996801,2.15707095e+04
-80.255317,25.998681,2.64937180e+04
-80.304839,25.999456,1.78062314e+04
-80.331200,25.999480,1.73440547e+04
-80.320287,25.999545,1.91905339e+04
-80.209838,25.999730,2.99378791e+04
-80.385391,25.999960,8.17378872e+03
-80.352263,26.000229,1.40336542e+04
-80.287116,26.000458,2.50032674e+04
-80.186372,26.000469,3.14806331e+04
-80.368417,26.001033,9.76351589e+03
-80.272447,26.001539,2.68870008e+04
-80.224553,26.003165,3.00175616e+04
-80.162961,26.003543,3.39055435e+04
-80.139250,26.003631,4.28761872e+04
-80.127489,26.003674,2.35718933e+04
-80.153477,26.004513,3.97121445e+04
-80.145355,26.005789,3.87823933e+04
-80.199165,26.006693,3.29425751e+04
-80.460152,26.006734,2.00126181e+03
-80.180189,26.006959,3.54903680e+04
-80.288555,26.011393,2.53839119e+04
-80.222996,26.013837,3.37015522e+04
-80.425094,26.014003,3.88526941e+03
-80.185076,26.014453,2.72577079e+04
-80.257245,26.014477,2.51333204e+04
-80.154653,26.015269,3.02272829e+04
-80.144355,26.015536,3.01668549e+04
-80.243894,26.015775,3.27779350e+04
-80.271897,26.015887,2.53617815e+04
-80.324764,26.016415,1.68454373e+04
-80.352570,26.017122,1.21499184e+04
-80.206022,26.017352,2.64726222e+04
-80.236413,26.017579,2.77159035e+04
-80.305028,26.017727,1.77445145e+04
-80.287604,26.017905,2.42818970e+04
-81.658121,26.017908,3.17186727e+02
-80.400920,26.018704,6.52227783e+03
-80.385477,26.019737,8.04331262e+03
-80.222800,26.020667,2.72801708e+04
-80.337067,26.021044,1.49771581e+04
-80.128882,26.021165,1.70941334e+04
-80.163063,26.021326,2.62157839e+04
-80.184754,26.021699,2.86399898e+04
-80.367740,26.021946,1.18297598e+04
-80.154914,26.025410,2.31369515e+04
-80.141834,26.025716,2.27676796e+04
-80.292986,26.025799,2.48453476e+04
-80.267499,26.026793,2.04236563e+04
-80.230403,26.027952,3.29914750e+04
-80.200957,26.028788,2.90468568e+04
-80.180502,26.029535,2.87525494e+04
-97.551174,26.034047,4.67896915e+02
-81.689735,26.034391,5.14825644e+02
-80.238719,26.034576,1.92305269e+04
-81.596382,26.035735,2.00792137e+02
-80.304065,26.036438,1.39608038e+04
-80.286967,26.036585,1.52402473e+04
-80.117148,26.037192,1.21436301e+04
-80.132501,26.038719,1.50112210e+04
-80.223410,26.038830,1.94555322e+04
-80.205574,26.039678,2.29746206e+04
-80.193945,26.039723,1.90496947e+04
-80.180156,26.040803,2.24934480e+04
-80.242062,26.041943,2.21079242e+04
-80.139167,26.042320,1.38314839e+04
-80.152443,26.045039,1.31938475e+04
-80.142730,26.046635,1.37920123e+04
