longitude,latitude,potential
-121.876776,37.421195,2.39968688e+04
-122.153271,37.422207,1.66683315e+04
-122.175885,37.423753,1.51312834e+04
-122.204626,37.424316,8.44223070e+03
-122.159762,37.424989,1.27122509e+04
-121.869256,37.425831,2.18744316e+04
-122.109929,37.426513,2.21608954e+04
-122.129656,37.427392,2.11425910e+04
-121.970397,37.427540,6.88841424e+03
-121.880948,37.431385,1.67905910e+04
-122.202576,37.431930,1.25945139e+04
-121.855566,37.433009,1.06403506e+04
-121.871107,37.433589,2.19223543e+04
-122.143461,37.435559,1.98560957e+04
-121.913083,37.435778,1.89064093e+04
-122.193047,37.436605,1.53889316e+04
-122.180437,37.437002,1.67635073e+04
-122.122268,37.437556,1.65740214e+04
-121.904322,37.438181,1.62742096e+04
-121.880442,37.439486,1.87067152e+04
-121.897599,37.441437,2.06158838e+04
-122.252766,37.442710,6.84904515e+03
-122.187719,37.443646,2.22338106e+04
-122.153907,37.443896,2.79231491e+04
-122.132701,37.446044,1.54021483e+04
-122.182630,37.448722,2.08923105e+04
-122.161963,37.448829,2.01123911e+04
-122.209832,37.449581,1.44713325e+04
-121.886937,37.449727,1.37959776e+04
-122.423315,37.449756,7.85817370e+02
-122.147617,37.450949,2.26942037e+04
-121.901246,37.451060,1.37619487e+04
-121.915495,37.452002,1.06534343e+04
-122.224729,37.453968,1.48108318e+04
-122.179367,37.455740,2.12494902e+04
-122.234616,37.456333,2.22248292e+04
-121.906536,37.458748,1.09021238e+04
-122.250814,37.458799,1.36107204e+04
-122.142442,37.458985,1.76929078e+04
-122.160922,37.461807,1.62081977e+04
-122.131101,37.463289,1.19572993e+04
-122.267100,37.465536,1.06232469e+04
-122.232753,37.465916,3.06398545e+04
-122.187077,37.467544,2.08339965e+04
-122.146690,37.468861,1.29503216e+04
-122.219478,37.469410,4.46657320e+04
-122.225930,37.470447,3.54875361e+04
-121.913353,37.470574,8.56891296e+03
-122.251526,37.471558,2.14274683e+04
-122.209529,37.471937,3.19609250e+04
-122.198045,37.474352,2.13392702e+04
-122.170285,37.475100,1.58212935e+04
-122.159064,37.475837,1.33984290e+04
-122.138236,37.476059,1.30968539e+04
-122.231250,37.477060,3.92800135e+04
-122.437370,37.477074,9.79383409e+02
-122.203652,37.479029,2.21839873e+04
-122.247617,37.479281,2.57773408e+04
-122.225059,37.479896,3.50090779e+04
-121.920129,37.482374,6.75068890e+03
-122.191566,37.482936,1.57296691e+04
-122.274620,37.483676,1.39290974e+04
-122.217973,37.484004,3.21161163e+04
-122.241614,37.485155,2.89244348e+04
-122.230432,37.486426,2.51844729e+04
-121.906011,37.488161,4.61612003e+03
-121.924551,37.489265,7.29990893e+03
-122.274377,37.489440,1.77530841e+04
-122.252137,37.490629,2.05656874e+04
-122.204141,37.491244,1.57071107e+04
-122.237682,37.492574,2.64591798e+04
-122.262306,37.493965,1.81478890e+04
-122.281087,37.495413,1.86332418e+04
-122.256964,37.498980,2.15144650e+04
-122.277116,37.504235,1.91465130e+04
-122.469139,37.505925,9.68711480e+02
-122.265835,37.506912,1.74685321e+04
-122.303273,37.507242,1.02712589e+04
-121.927245,37.507335,8.17338826e+03
-122.259780,37.511242,2.16376122e+04
-122.279763,37.513048,1.86615002e+04
-121.912551,37.515288,5.85512247e+03
-121.960506,37.516438,1.71404317e+04
-122.308600,37.517028,1.37903584e+04
-121.973914,37.518372,1.80898063e+04
-121.998672,37.518819,1.64727982e+04
-121.951827,37.519068,1.75099995e+04
-121.999414,37.520638,1.99080096e+04
-122.289324,37.521286,1.91364419e+04
-122.345791,37.521374,5.96447149e+03
-121.930044,37.521722,8.92158482e+03
-122.276444,37.526198,2.30117051e+04
-122.045271,37.526727,8.79258285e+03
-122.325402,37.526950,1.50855751e+04
-122.336675,37.527067,1.12181687e+04
-122.304004,37.527235,2.64403390e+04
-121.960033,37.528089,1.94705403e+04
-121.991923,37.528541,2.18353026e+04
-122.015382,37.528970,2.17609363e+04
-122.507326,37.530867,9.86901940e+02
-122.251647,37.531721,1.38169823e+04
-122.282612,37.531750,2.35887287e+04
-121.925766,37.531756,9.32408186e+03
-121.974035,37.531986,2.57634849e+04
-122.297706,37.533034,2.36859295e+04
-122.028417,37.534093,1.83749939e+04
-122.311487,37.534888,2.23372516e+04
-122.053685,37.535940,1.81990329e+04
-121.961412,37.536124,2.99461136e+04
-122.035195,37.536305,2.07825815e+04
-122.007806,37.537368,2.61544869e+04
-122.288888,37.537388,3.64320841e+04
-121.986796,37.537437,3.98767707e+04
-121.942076,37.537527,1.15202469e+04
-122.264555,37.538473,2.72721065e+04
-122.239813,37.539956,1.07359762e+04
-121.978293,37.540775,3.51701469e+04
-122.271945,37.540924,2.66838946e+04
-122.322682,37.540951,1.81030204e+04
-122.045557,37.542016,1.79556512e+04
-121.968864,37.542458,3.09400545e+04
-121.997370,37.543725,3.46233204e+04
-122.310923,37.543976,2.56024735e+04
-121.976145,37.544784,5.52127107e+04
-122.283920,37.545515,2.92590959e+04
-121.950169,37.547219,1.63204686e+04
-122.297333,37.548354,2.59681853e+04
-122.267105,37.548633,2.76765616e+04
-122.347644,37.549422,1.29388355e+04
-122.004837,37.549808,3.80728248e+04
-122.034730,37.550387,2.28940842e+04
-122.258045,37.551746,2.63025547e+04
-121.988007,37.552176,2.87463134e+04
-122.273107,37.553327,2.81513805e+04
-122.011264,37.553768,3.40973139e+04
-122.329500,37.553914,2.77660213e+04
-122.316948,37.554069,2.76679152e+04
-121.944510,37.556646,1.11127748e+04
-121.969466,37.556906,2.03590443e+04
-122.252237,37.557349,1.68689879e+04
-122.021650,37.557474,2.93039292e+04
-121.992580,37.559156,2.91219301e+04
-122.307892,37.559410,2.89868951e+04
-122.262777,37.560466,1.22487821e+04
-122.286857,37.560889,2.15258063e+04
-122.295274,37.560983,2.58451358e+04
-122.326103,37.561789,2.51528933e+04
-122.054408,37.562519,2.48526307e+04
-122.029849,37.563324,2.88028587e+04
-121.972960,37.564127,1.65552786e+04
-122.046985,37.564604,2.37644682e+04
-122.368464,37.564953,8.49972697e+03
-122.302484,37.564980,3.80296424e+04
-122.319363,37.565573,3.22768998e+04
-122.258920,37.567175,1.54226759e+04
-122.344615,37.568561,2.50122136e+04
-122.004813,37.569161,2.23811879e+04
-122.019216,37.569256,2.51211091e+04
-122.305747,37.570766,2.83720957e+04
-122.333719,37.571984,2.33295150e+04
-122.051936,37.572116,2.32404937e+04
-122.321957,37.572405,2.49184476e+04
-122.067647,37.573427,2.25056285e+04
-122.037398,37.573508,2.51775146e+04
-122.074549,37.577352,2.28926834e+04
-122.349472,37.577373,1.85608855e+04
-121.968635,37.577586,9.91505176e+03
-122.317305,37.578295,2.05411205e+04
-121.991678,37.579125,1.47613987e+04
-122.331173,37.579130,2.28686212e+04
-122.362092,37.582075,1.24824065e+04
-122.040375,37.582266,2.86528974e+04
-122.018969,37.582281,2.55184141e+04
-122.083299,37.583797,2.57726184e+04
-122.376443,37.583941,1.16459298e+04
-122.389184,37.584053,1.16263724e+04
-122.345221,37.584225,1.32135721e+04
-122.057448,37.584831,2.87128346e+04
-122.068313,37.584964,3.15705268e+04
-122.077232,37.587489,2.30426111e+04
-122.369252,37.587778,1.80348689e+04
-122.487087,37.588270,3.11853588e+03
-122.398560,37.588770,1.42462745e+04
-122.027690,37.589678,1.72589114e+04
-122.012223,37.590663,1.52424227e+04
-122.048874,37.591379,2.64021733e+04
-122.468943,37.591802,4.58247134e+03
-122.500344,37.592216,3.91486061e+03
-122.065065,37.593398,2.04260300e+04
-122.406614,37.593849,1.73790321e+04
-122.078574,37.594544,2.36240696e+04
-122.001607,37.595947,1.34934685e+04
-122.397882,37.599694,1.31588963e+04
-122.022415,37.600154,1.53251382e+04
-122.416665,37.600351,1.77796679e+04
-122.073504,37.602360,2.40874303e+04
-122.047828,37.602857,1.81686337e+04
-122.394789,37.605828,1.49685816e+04
-122.409308,37.607663,1.28197766e+04
-122.483089,37.613403,6.23852928e+03
-122.376861,37.614757,8.89987784e+03
-122.416091,37.615380,2.05256669e+04
-122.037345,37.616828,1.29217153e+04
-122.029865,37.617845,1.40022648e+04
-122.434556,37.618177,2.46477370e+04
-122.428551,37.619845,2.32624837e+04
-122.103768,37.621268,1.55139006e+04
-122.083168,37.621384,3.05919393e+04
-122.409447,37.623006,1.58786125e+04
-122.420660,37.623350,2.41322283e+04
-122.068104,37.625168,3.43210007e+04
-122.076544,37.626305,4.10893096e+04
-122.524839,37.626609,3.61822375e+03
-122.059399,37.627421,2.84078103e+04
-122.088435,37.628139,3.24012415e+04
-122.099140,37.628586,2.43325999e+04
-122.459506,37.630105,1.30465724e+04
-122.409234,37.631321,1.69608383e+04
-122.427376,37.631643,2.22665652e+04
-122.048879,37.632281,2.17222337e+04
-122.448328,37.632324,2.09603203e+04
-122.488310,37.634340,1.15873572e+04
-122.069820,37.634584,3.58763650e+04
-122.080097,37.635690,4.36396256e+04
-122.093488,37.635997,4.45334560e+04
-122.073291,37.638237,5.85822021e+04
-122.451471,37.640226,2.33418768e+04
-121.846050,37.641706,2.77660052e+03
-122.060147,37.641772,3.59048468e+04
-122.087027,37.642549,5.00205523e+04
-122.111980,37.642646,2.19459412e+04
-122.433313,37.643398,2.52523540e+04
-122.068669,37.643431,3.99371669e+04
-122.080105,37.643779,4.51090039e+04
-122.100411,37.645359,3.16119732e+04
-122.461546,37.646490,2.34559019e+04
-122.474916,37.650227,3.03400286e+04
-122.422994,37.650231,2.59374771e+04
-122.488380,37.650847,2.14447216e+04
-122.084816,37.651302,4.58738954e+04
-121.781995,37.653118,4.27365211e+03
-122.093603,37.653836,5.03342732e+04
-122.461273,37.654665,3.82777858e+04
-122.044197,37.655166,1.34133203e+04
-121.919737,37.655914,4.20077590e+03
-122.446126,37.655958,2.90169787e+04
-122.417763,37.655980,2.19003210e+04
-122.078889,37.656859,3.82609212e+04
-122.469878,37.657378,3.12995725e+04
-121.883001,37.657743,6.62646225e+03
-122.070903,37.659356,3.44104597e+04
-122.483150,37.659649,2.22984111e+04
-121.865232,37.660219,7.80645181e+03
-122.436916,37.660443,3.22474502e+04
-122.406934,37.661141,1.59283874e+04
-122.109848,37.661497,3.65347762e+04
-121.850007,37.661658,4.85600060e+03
-122.100425,37.662083,3.48359773e+04
-121.788358,37.662511,6.65959853e+03
-122.456009,37.662725,4.07659010e+04
-122.417114,37.664308,2.20447430e+04
-122.432560,37.664929,2.57307840e+04
-122.043477,37.666646,1.35819997e+04
-122.464718,37.666801,3.31329822e+04
-122.090944,37.667098,3.60709803e+04
-121.800524,37.667847,7.06243744e+03
-122.112151,37.668488,3.24147340e+04
-122.136954,37.668865,2.17132989e+04
-121.899673,37.669327,6.15358032e+03
-122.478329,37.670316,3.95233040e+04
-121.761705,37.670965,5.65933584e+03
-122.066180,37.671564,2.74341451e+04
-121.788228,37.671642,7.45286139e+03
-121.776066,37.671706,8.93682227e+03
-122.123032,37.672135,3.31762572e+04
-121.883395,37.672434,1.44980438e+04
-122.030251,37.672746,8.72170707e+03
-121.914570,37.673284,6.81812198e+03
-121.869790,37.673698,8.53764980e+03
-122.082822,37.673716,3.03483203e+04
-122.102084,37.674612,4.84244748e+04
-122.144092,37.674658,2.05975412e+04
-122.485085,37.675051,3.01776735e+04
-121.741825,37.675984,6.83502435e+03
-122.490963,37.676901,3.00681946e+04
-122.129811,37.679065,2.44741472e+04
-122.117376,37.680214,4.56639329e+04
-122.092731,37.680417,3.13699165e+04
-122.479183,37.680526,2.70082634e+04
-122.065219,37.680990,2.40608084e+04
-121.884142,37.681135,1.04644301e+04
-122.106711,37.681524,4.13767894e+04
-122.404116,37.681955,1.45850776e+04
-121.727563,37.682408,7.39783147e+03
-121.908145,37.682446,6.77129565e+03
-121.748577,37.683688,9.77066381e+03
-122.228149,37.683697,4.03954608e+03
-122.455883,37.683838,3.92008974e+04
-122.154919,37.684411,2.05652644e+04
-122.051839,37.685010,1.29387466e+04
-121.779174,37.685292,5.87532481e+03
-122.082131,37.685328,3.34364292e+04
-122.144993,37.685659,2.50795575e+04
-121.866409,37.686403,8.69608298e+03
-122.113763,37.687061,5.19112577e+04
-122.168735,37.687374,1.42508245e+04
-122.066213,37.688063,2.58225758e+04
-121.795745,37.688697,6.37685156e+03
-122.462771,37.689133,4.24434871e+04
-121.725131,37.689443,7.06548564e+03
-121.736502,37.691072,4.69641610e+03
-122.488948,37.691210,2.76036043e+04
-121.784165,37.691240,8.33352125e+03
-122.478790,37.691265,4.31621670e+04
-121.884479,37.692046,1.16507080e+04
-122.110802,37.692714,3.22279073e+04
-122.078141,37.693136,3.09319878e+04
-121.764885,37.693188,6.53114500e+03
-122.154876,37.696161,1.93991752e+04
-122.458296,37.696258,5.21668343e+04
-121.867036,37.696329,1.09439375e+04
-122.140737,37.697187,3.25800015e+04
-122.465477,37.697293,5.74846259e+04
-121.707517,37.698254,2.16620657e+03
-122.083533,37.698365,3.35231286e+04
-122.112872,37.698490,4.33989026e+04
-122.065672,37.699006,2.36332539e+04
-122.122708,37.699054,3.93952420e+04
-122.480619,37.699565,3.88978994e+04
-122.133506,37.701242,3.53621976e+04
-122.105916,37.701711,3.70552356e+04
-122.096691,37.703598,3.17953112e+04
-122.415205,37.703674,5.77932961e+04
-122.484261,37.703744,5.36830543e+04
-122.430439,37.705124,7.58466495e+04
-122.453023,37.705357,1.21149124e+05
-122.463027,37.705388,6.28692478e+04
-122.444936,37.705633,1.05515770e+05
-122.082551,37.706165,1.87760438e+04
-121.941764,37.706403,6.03480824e+03
-121.885743,37.706707,6.98250369e+03
-121.863099,37.707005,8.62471380e+03
-122.182202,37.707114,1.17813346e+04
-122.443836,37.709716,1.20301899e+05
-122.415261,37.709734,7.90147303e+04
-122.137937,37.709804,3.80928708e+04
-121.951550,37.710144,5.15967235e+03
-122.431512,37.710801,9.50631318e+04
-122.419968,37.710935,1.12248408e+05
-121.738345,37.711080,3.06896164e+03
-122.452865,37.711133,1.01725222e+05
-122.406806,37.711382,6.98198850e+04
-122.031666,37.712241,6.93995776e+03
-122.490103,37.713277,4.12837050e+04
-122.466753,37.713399,1.05949049e+05
-122.411321,37.713459,1.08682346e+05
-122.395607,37.713632,4.96088083e+04
-122.439784,37.713793,1.50121102e+05
-121.920255,37.714113,9.19322677e+03
-121.864027,37.714489,7.65531946e+03
-122.064495,37.714765,1.23994055e+04
-122.457337,37.714792,1.06865127e+05
-122.135031,37.715228,2.74858471e+04
-122.416498,37.715598,1.14180057e+05
-122.094210,37.715623,1.80031823e+04
-122.081571,37.715635,2.03655731e+04
-122.146249,37.715707,2.70209593e+04
-122.477126,37.715980,6.25722008e+04
-122.403655,37.716570,8.97685550e+04
-121.885933,37.716635,8.47430897e+03
-121.933437,37.717000,6.41527365e+03
-122.166407,37.717452,2.48286304e+04
