longitude,latitude
-121.219332,35.362437
-121.182930,35.362437
-121.146527,35.362437
-121.110125,35.362437
-121.073722,35.362437
-121.037320,35.362437
-121.000918,35.362437
-120.964515,35.362437
-120.928113,35.362437
-120.891710,35.362437
-120.782503,35.362437
-120.746101,35.362437
-120.709698,35.362437
-120.673296,35.362437
-120.636894,35.362437
-120.600491,35.362437
-120.564089,35.362437
-120.527686,35.362437
-120.491284,35.362437
-120.454882,35.362437
-120.418479,35.362437
-120.382077,35.362437
-120.345674,35.362437
-120.309272,35.362437
-120.272870,35.362437
-120.236467,35.362437
-120.200065,35.362437
-120.163662,35.362437
-120.127260,35.362437
-120.090858,35.362437
-120.054455,35.362437
-120.018053,35.362437
-119.981650,35.362437
-119.945248,35.362437
-119.908846,35.362437
-119.872443,35.362437
-119.836041,35.362437
-119.799638,35.362437
-119.763236,35.362437
-119.726834,35.362437
-119.690431,35.362437
-119.654029,35.362437
-119.617626,35.362437
-119.581224,35.362437
-119.544822,35.362437
-119.508419,35.362437
-119.472017,35.362437
-119.435614,35.362437
-119.399212,35.362437
-119.362810,35.362437
-119.326407,35.362437
-119.290005,35.362437
-119.253602,35.362437
-119.217200,35.362437
-118.853176,35.362437
-118.816773,35.362437
-118.780371,35.362437
-118.743969,35.362437
-118.707566,35.362437
-118.671164,35.362437
-118.634761,35.362437
-118.598359,35.362437
-118.561957,35.362437
-118.525554,35.362437
-118.489152,35.362437
-118.452749,35.362437
-118.416347,35.362437
-118.379945,35.362437
-118.343542,35.362437
-118.307140,35.362437
-118.270737,35.362437
-118.234335,35.362437
-118.197933,35.362437
-118.161530,35.362437
-118.125128,35.362437
-118.088725,35.362437
-118.052323,35.362437
-118.015921,35.362437
-117.979518,35.362437
-117.943116,35.362437
-117.906713,35.362437
-117.870311,35.362437
-117.833909,35.362437
-117.797506,35.362437
-117.761104,35.362437
-117.724701,35.362437
-117.688299,35.362437
-117.651897,35.362437
-117.615494,35.362437
-117.579092,35.362437
-117.542689,35.362437
-117.506287,35.362437
-117.469885,35.362437
-117.433482,35.362437
-117.397080,35.362437
-117.360677,35.362437
-117.324275,35.362437
-117.287873,35.362437
-117.251470,35.362437
-117.215068,35.362437
-117.178665,35.362437
-117.142263,35.362437
-117.105861,35.362437
-117.069458,35.362437
-117.033056,35.362437
-116.996653,35.362437
-116.960251,35.362437
-116.923849,35.362437
-116.887446,35.362437
-116.851044,35.362437
-116.814641,35.362437
-116.778239,35.362437
-116.741837,35.362437
-116.705434,35.362437
-116.669032,35.362437
-116.632629,35.362437
-116.596227,35.362437
-116.559825,35.362437
-116.523422,35.362437
-116.487020,35.362437
-116.450617,35.362437
-116.414215,35.362437
-116.377813,35.362437
-116.341410,35.362437
-116.305008,35.362437
-116.268605,35.362437
-116.232203,35.362437
-116.195801,35.362437
-116.159398,35.362437
-116.122996,35.362437
-116.086593,35.362437
-116.050191,35.362437
-116.013789,35.362437
-115.977386,35.362437
-115.940984,35.362437
-115.904581,35.362437
-115.868179,35.362437
-115.831777,35.362437
-115.795374,35.362437
-115.758972,35.362437
-115.722569,35.362437
-115.686167,35.362437
-115.649765,35.362437
-115.613362,35.362437
-115.576960,35.362437
-115.540557,35.362437
-115.504155,35.362437
-115.467752,35.362437
-115.431350,35.362437
-115.394948,35.362437
-115.358545,35.362437
-115.322143,35.362437
-115.285740,35.362437
-115.249338,35.362437
-115.212936,35.362437
-115.176533,35.362437
-115.140131,35.362437
-115.103728,35.362437
-115.067326,35.362437
-115.030924,35.362437
-114.994521,35.362437
-114.958119,35.362437
-114.921716,35.362437
-114.885314,35.362437
-114.848912,35.362437
-114.812509,35.362437
-114.776107,35.362437
-114.739704,35.362437
-114.703302,35.362437
-114.666900,35.362437
-114.630497,35.362437
-114.594095,35.362437
-114.557692,35.362437
-114.521290,35.362437
-114.484888,35.362437
-114.448485,35.362437
-114.412083,35.362437
-114.375680,35.362437
-114.339278,35.362437
-114.302876,35.362437
-114.266473,35.362437
-114.230071,35.362437
-114.193668,35.362437
-114.157266,35.362437
-114.120864,35.362437
-114.084461,35.362437
-114.048059,35.362437
-114.011656,35.362437
-113.975254,35.362437
-113.938852,35.362437
-113.902449,35.362437
-113.866047,35.362437
-113.829644,35.362437
-113.793242,35.362437
-113.756840,35.362437
-113.720437,35.362437
-113.684035,35.362437
-113.647632,35.362437
-113.611230,35.362437
-113.574828,35.362437
-113.538425,35.362437
-113.502023,35.362437
-124.732164,35.391422
-124.695761,35.391422
-124.659359,35.391422
-124.622957,35.391422
-124.586554,35.391422
-124.550152,35.391422
-124.513749,35.391422
-124.477347,35.391422
-124.440945,35.391422
-124.404542,35.391422
-124.368140,35.391422
-124.331737,35.391422
-124.295335,35.391422
-124.258933,35.391422
-124.222530,35.391422
-124.186128,35.391422
-124.149725,35.391422
-124.113323,35.391422
-124.076921,35.391422
-124.040518,35.391422
-124.004116,35.391422
-123.967713,35.391422
-123.931311,35.391422
-123.894909,35.391422
-123.858506,35.391422
-123.822104,35.391422
-123.785701,35.391422
-123.749299,35.391422
-123.712897,35.391422
-123.676494,35.391422
-123.640092,35.391422
-123.603689,35.391422
-123.567287,35.391422
-123.530885,35.391422
-123.494482,35.391422
-123.458080,35.391422
-123.421677,35.391422
-123.385275,35.391422
-123.348873,35.391422
-123.312470,35.391422
-123.276068,35.391422
-123.239665,35.391422
-123.203263,35.391422
-123.166861,35.391422
-123.130458,35.391422
-123.094056,35.391422
-123.057653,35.391422
-123.021251,35.391422
-122.984849,35.391422
-122.948446,35.391422
-122.912044,35.391422
-122.875641,35.391422
-122.839239,35.391422
-122.802836,35.391422
-122.766434,35.391422
-122.730032,35.391422
-122.693629,35.391422
-122.657227,35.391422
-122.620824,35.391422
-122.584422,35.391422
-122.548020,35.391422
-122.511617,35.391422
-122.475215,35.391422
-122.438812,35.391422
-122.402410,35.391422
-122.366008,35.391422
-122.329605,35.391422
-122.293203,35.391422
-122.256800,35.391422
-122.220398,35.391422
-122.183996,35.391422
-122.147593,35.391422
-122.111191,35.391422
-122.074788,35.391422
-122.038386,35.391422
-122.001984,35.391422
-121.965581,35.391422
-121.929179,35.391422
-121.892776,35.391422
-121.856374,35.391422
-121.819972,35.391422
-121.783569,35.391422
-121.747167,35.391422
-121.710764,35.391422
-121.674362,35.391422
-121.637960,35.391422
-121.601557,35.391422
-121.565155,35.391422
-121.528752,35.391422
-121.492350,35.391422
-121.455948,35.391422
-121.419545,35.391422
-121.383143,35.391422
-121.346740,35.391422
-121.310338,35.391422
-121.273936,35.391422
-121.237533,35.391422
-121.201131,35.391422
-121.164728,35.391422
-121.128326,35.391422
-121.091924,35.391422
-121.055521,35.391422
-121.019119,35.391422
-120.982716,35.391422
-120.946314,35.391422
-120.909912,35.391422
-120.800704,35.391422
-120.764302,35.391422
-120.727900,35.391422
-120.691497,35.391422
-120.655095,35.391422
-120.618692,35.391422
-120.582290,35.391422
-120.473083,35.391422
-120.436680,35.391422
-120.400278,35.391422
-120.363876,35.391422
-120.327473,35.391422
-120.291071,35.391422
-120.254668,35.391422
-120.218266,35.391422
-120.181864,35.391422
-120.145461,35.391422
-120.109059,35.391422
-120.072656,35.391422
-120.036254,35.391422
-119.999852,35.391422
-119.963449,35.391422
-119.927047,35.391422
-119.890644,35.391422
-119.854242,35.391422
-119.817840,35.391422
-119.781437,35.391422
-119.745035,35.391422
-119.708632,35.391422
-119.672230,35.391422
-119.635828,35.391422
-119.599425,35.391422
-119.563023,35.391422
-119.526620,35.391422
-119.490218,35.391422
-119.453816,35.391422
-119.344608,35.391422
-119.308206,35.391422
-119.271804,35.391422
-119.235401,35.391422
-119.198999,35.391422
-118.871377,35.391422
-118.798572,35.391422
-118.762170,35.391422
-118.725767,35.391422
-118.689365,35.391422
-118.652963,35.391422
-118.616560,35.391422
-118.580158,35.391422
-118.543755,35.391422
-118.507353,35.391422
-118.470951,35.391422
-118.434548,35.391422
-118.398146,35.391422
-118.361743,35.391422
-118.325341,35.391422
-118.288939,35.391422
-118.252536,35.391422
-118.216134,35.391422
-118.179731,35.391422
-118.143329,35.391422
-118.106927,35.391422
-118.070524,35.391422
-118.034122,35.391422
-117.997719,35.391422
-117.961317,35.391422
-117.924915,35.391422
-117.888512,35.391422
-117.852110,35.391422
-117.815707,35.391422
-117.779305,35.391422
-117.742903,35.391422
-117.706500,35.391422
-117.670098,35.391422
-117.633695,35.391422
-117.597293,35.391422
-117.560891,35.391422
-117.524488,35.391422
-117.488086,35.391422
-117.451683,35.391422
-117.415281,35.391422
-117.378879,35.391422
-117.342476,35.391422
-117.306074,35.391422
-117.269671,35.391422
-117.233269,35.391422
-117.196867,35.391422
-117.160464,35.391422
-117.124062,35.391422
-117.087659,35.391422
-117.051257,35.391422
-117.014855,35.391422
-116.978452,35.391422
-116.942050,35.391422
-116.905647,35.391422
-116.869245,35.391422
-116.832843,35.391422
-116.796440,35.391422
-116.760038,35.391422
-116.723635,35.391422
-116.687233,35.391422
-116.650831,35.391422
-116.614428,35.391422
-116.578026,35.391422
-116.541623,35.391422
-116.505221,35.391422
-116.468819,35.391422
-116.432416,35.391422
-116.396014,35.391422
-116.359611,35.391422
-116.323209,35.391422
-116.286807,35.391422
-116.250404,35.391422
-116.214002,35.391422
-116.177599,35.391422
-116.141197,35.391422
-116.104795,35.391422
-116.068392,35.391422
-116.031990,35.391422
-115.995587,35.391422
-115.959185,35.391422
-115.922783,35.391422
-115.886380,35.391422
-115.849978,35.391422
-115.813575,35.391422
-115.777173,35.391422
-115.740771,35.391422
-115.704368,35.391422
-115.667966,35.391422
-115.631563,35.391422
-115.595161,35.391422
-115.558758,35.391422
-115.522356,35.391422
-115.485954,35.391422
-115.449551,35.391422
-115.413149,35.391422
-115.376746,35.391422
-115.340344,35.391422
-115.303942,35.391422
-115.267539,35.391422
-115.231137,35.391422
-115.194734,35.391422
-115.158332,35.391422
-115.121930,35.391422
-115.085527,35.391422
-115.049125,35.391422
-115.012722,35.391422
-114.976320,35.391422
-114.939918,35.391422
-114.903515,35.391422
-114.867113,35.391422
-114.830710,35.391422
-114.794308,35.391422
-114.757906,35.391422
-114.721503,35.391422
-114.685101,35.391422
-114.648698,35.391422
-114.612296,35.391422
-114.575894,35.391422
-114.539491,35.391422
-114.503089,35.391422
-114.466686,35.391422
-114.430284,35.391422
-114.393882,35.391422
-114.357479,35.391422
-114.321077,35.391422
-114.284674,35.391422
-114.248272,35.391422
-114.211870,35.391422
-114.175467,35.391422
-114.139065,35.391422
-114.102662,35.391422
-114.066260,35.391422
-114.029858,35.391422
-113.993455,35.391422
-113.957053,35.391422
-113.920650,35.391422
-113.884248,35.391422
-113.847846,35.391422
-113.811443,35.391422
-113.775041,35.391422
-113.738638,35.391422
-113.702236,35.391422
-113.665834,35.391422
-113.629431,35.391422
-113.593029,35.391422
-113.556626,35.391422
-113.520224,35.391422
-113.483822,35.391422
-124.750365,35.420408
-124.713963,35.420408
-124.677560,35.420408
-124.641158,35.420408
-124.604755,35.420408
-124.568353,35.420408
-124.531951,35.420408
-124.495548,35.420408
-124.459146,35.420408
-124.422743,35.420408
-124.386341,35.420408
-124.349939,35.420408
-124.313536,35.420408
-124.277134,35.420408
-124.240731,35.420408
-124.204329,35.420408
-124.167927,35.420408
-124.131524,35.420408
-124.095122,35.420408
-124.058719,35.420408
-124.022317,35.420408
-123.985915,35.420408
-123.949512,35.420408
-123.913110,35.420408
-123.876707,35.420408
-123.840305,35.420408
-123.803903,35.420408
-123.767500,35.420408
-123.731098,35.420408
-123.694695,35.420408
-123.658293,35.420408
-123.621891,35.420408
-123.585488,35.420408
-123.549086,35.420408
-123.512683,35.420408
-123.476281,35.420408
-123.439879,35.420408
-123.403476,35.420408
-123.367074,35.420408
-123.330671,35.420408
-123.294269,35.420408
-123.257867,35.420408
-123.221464,35.420408
-123.185062,35.420408
-123.148659,35.420408
-123.112257,35.420408
-123.075855,35.420408
-123.039452,35.420408
-123.003050,35.420408
-122.966647,35.420408
-122.930245,35.420408
-122.893842,35.420408
-122.857440,35.420408
-122.821038,35.420408
-122.784635,35.420408
-122.748233,35.420408
-122.711830,35.420408
-122.675428,35.420408
-122.639026,35.420408
-122.602623,35.420408
-122.566221,35.420408
-122.529818,35.420408
-122.493416,35.420408
-122.457014,35.420408
-122.420611,35.420408
-122.384209,35.420408
-122.347806,35.420408
-122.311404,35.420408
-122.275002,35.420408
-122.238599,35.420408
-122.202197,35.420408
-122.165794,35.420408
-122.129392,35.420408
-122.092990,35.420408
-122.056587,35.420408
-122.020185,35.420408
-121.983782,35.420408
-121.947380,35.420408
-121.910978,35.420408
-121.874575,35.420408
-121.838173,35.420408
-121.801770,35.420408
-121.765368,35.420408
-121.728966,35.420408
-121.692563,35.420408
-121.656161,35.420408
-121.619758,35.420408
-121.583356,35.420408
-121.546954,35.420408
-121.510551,35.420408
-121.474149,35.420408
-121.437746,35.420408
-121.401344,35.420408
-121.364942,35.420408
-121.328539,35.420408
-121.292137,35.420408
-121.255734,35.420408
-121.219332,35.420408
-121.182930,35.420408
-121.146527,35.420408
-121.110125,35.420408
-121.073722,35.420408
-121.037320,35.420408
-121.000918,35.420408
-120.964515,35.420408
-120.928113,35.420408
-120.818906,35.420408
-120.782503,35.420408
-120.746101,35.420408
-120.709698,35.420408
-120.673296,35.420408
-120.636894,35.420408
-120.600491,35.420408
-120.564089,35.420408
-120.491284,35.420408
-120.454882,35.420408
-120.418479,35.420408
-120.382077,35.420408
-120.345674,35.420408
-120.309272,35.420408
-120.272870,35.420408
-120.236467,35.420408
-120.200065,35.420408
-120.163662,35.420408
-120.127260,35.420408
-120.090858,35.420408
-120.054455,35.420408
-120.018053,35.420408
-119.981650,35.420408
-119.945248,35.420408
-119.908846,35.420408
-119.872443,35.420408
-119.836041,35.420408
-119.799638,35.420408
-119.763236,35.420408
-119.726834,35.420408
-119.690431,35.420408
-119.654029,35.420408
-119.617626,35.420408
-119.581224,35.420408
-119.544822,35.420408
-119.508419,35.420408
-119.472017,35.420408
-119.435614,35.420408
-119.326407,35.420408
-119.290005,35.420408
-119.253602,35.420408
-119.217200,35.420408
-118.780371,35.420408
-118.743969,35.420408
-118.707566,35.420408
-118.671164,35.420408
-118.634761,35.420408
-118.598359,35.420408
-118.561957,35.420408
-118.525554,35.420408
-118.489152,35.420408
-118.452749,35.420408
-118.416347,35.420408
-118.379945,35.420408
-118.343542,35.420408
-118.307140,35.420408
-118.270737,35.420408
-118.234335,35.420408
-118.197933,35.420408
-118.161530,35.420408
-118.125128,35.420408
-118.088725,35.420408
-118.052323,35.420408
-118.015921,35.420408
-117.979518,35.420408
-117.943116,35.420408
-117.906713,35.420408
-117.870311,35.420408
-117.833909,35.420408
-117.797506,35.420408
-117.761104,35.420408
-117.724701,35.420408
-117.688299,35.420408
-117.651897,35.420408
-117.615494,35.420408
-117.579092,35.420408
-117.542689,35.420408
-117.506287,35.420408
-117.469885,35.420408
-117.433482,35.420408
-117.397080,35.420408
-117.360677,35.420408
-117.324275,35.420408
-117.287873,35.420408
-117.251470,35.420408
-117.215068,35.420408
-117.178665,35.420408
-117.142263,35.420408
-117.105861,35.420408
-117.069458,35.420408
-117.033056,35.420408
-116.996653,35.420408
-116.960251,35.420408
-116.923849,35.420408
-116.887446,35.420408
-116.851044,35.420408
-116.814641,35.420408
-116.778239,35.420408
-116.741837,35.420408
-116.705434,35.420408
-116.669032,35.420408
-116.632629,35.420408
-116.596227,35.420408
-116.559825,35.420408
-116.523422,35.420408
-116.487020,35.420408
-116.450617,35.420408
-116.414215,35.420408
-116.377813,35.420408
-116.341410,35.420408
-116.305008,35.420408
-116.268605,35.420408
-116.232203,35.420408
-116.195801,35.420408
-116.159398,35.420408
-116.122996,35.420408
-116.086593,35.420408
-116.050191,35.420408
-116.013789,35.420408
-115.977386,35.420408
-115.940984,35.420408
-115.904581,35.420408
-115.868179,35.420408
-115.831777,35.420408
-115.795374,35.420408
-115.758972,35.420408
-115.722569,35.420408
-115.686167,35.420408
-115.649765,35.420408
-115.613362,35.420408
-115.576960,35.420408
-115.540557,35.420408
-115.504155,35.420408
-115.467752,35.420408
-115.431350,35.420408
-115.394948,35.420408
-115.358545,35.420408
-115.322143,35.420408
-115.285740,35.420408
-115.249338,35.420408
-115.212936,35.420408
-115.176533,35.420408
-115.140131,35.420408
-115.103728,35.420408
-115.067326,35.420408
-115.030924,35.420408
-114.994521,35.420408
-114.958119,35.420408
-114.921716,35.420408
-114.885314,35.420408
-114.848912,35.420408
-114.812509,35.420408
-114.776107,35.420408
-114.739704,35.420408
-114.703302,35.420408
-114.666900,35.420408
-114.630497,35.420408
-114.594095,35.420408
-114.557692,35.420408
-114.521290,35.420408
-114.484888,35.420408
-114.448485,35.420408
-114.412083,35.420408
-114.375680,35.420408
-114.339278,35.420408
-114.302876,35.420408
-114.266473,35.420408
-114.230071,35.420408
-114.193668,35.420408
-114.157266,35.420408
-114.120864,35.420408
-114.084461,35.420408
-114.048059,35.420408
-114.011656,35.420408
-113.975254,35.420408
-113.938852,35.420408
-113.902449,35.420408
-113.866047,35.420408
-113.829644,35.420408
-113.793242,35.420408
-113.756840,35.420408
-113.720437,35.420408
-113.684035,35.420408
-113.647632,35.420408
-113.611230,35.420408
-113.574828,35.420408
-113.538425,35.420408
-113.502023,35.420408
-124.732164,35.449393
-124.695761,35.449393
-124.659359,35.449393
-124.622957,35.449393
-124.586554,35.449393
-124.550152,35.449393
-124.513749,35.449393
-124.477347,35.449393
-124.440945,35.449393
-124.404542,35.449393
-124.368140,35.449393
-124.331737,35.449393
-124.295335,35.449393
-124.258933,35.449393
-124.222530,35.449393
-124.186128,35.449393
-124.149725,35.449393
-124.113323,35.449393
-124.076921,35.449393
-124.040518,35.449393
-124.004116,35.449393
-123.967713,35.449393
-123.931311,35.449393
-123.894909,35.449393
-123.858506,35.449393
-123.822104,35.449393
-123.785701,35.449393
-123.749299,35.449393
-123.712897,35.449393
-123.676494,35.449393
-123.640092,35.449393
-123.603689,35.449393
-123.567287,35.449393
-123.530885,35.449393
-123.494482,35.449393
-123.458080,35.449393
-123.421677,35.449393
-123.385275,35.449393
-123.348873,35.449393
-123.312470,35.449393
-123.276068,35.449393
-123.239665,35.449393
-123.203263,35.449393
-123.166861,35.449393
-123.130458,35.449393
-123.094056,35.449393
-123.057653,35.449393
-123.021251,35.449393
-122.984849,35.449393
-122.948446,35.449393
-122.912044,35.449393
-122.875641,35.449393
-122.839239,35.449393
-122.802836,35.449393
-122.766434,35.449393
-122.730032,35.449393
-122.693629,35.449393
-122.657227,35.449393
-122.620824,35.449393
-122.584422,35.449393
-122.548020,35.449393
-122.511617,35.449393
-122.475215,35.449393
-122.438812,35.449393
-122.402410,35.449393
-122.366008,35.449393
-122.329605,35.449393
-122.293203,35.449393
-122.256800,35.449393
-122.220398,35.449393
-122.183996,35.449393
-122.147593,35.449393
-122.111191,35.449393
-122.074788,35.449393
-122.038386,35.449393
-122.001984,35.449393
-121.965581,35.449393
-121.929179,35.449393
-121.892776,35.449393
-121.856374,35.449393
-121.819972,35.449393
-121.783569,35.449393
-121.747167,35.449393
-121.710764,35.449393
-121.674362,35.449393
-121.637960,35.449393
-121.601557,35.449393
-121.565155,35.449393
-121.528752,35.449393
-121.492350,35.449393
-121.455948,35.449393
-121.419545,35.449393
-121.383143,35.449393
-121.346740,35.449393
-121.310338,35.449393
-121.273936,35.449393
-121.237533,35.449393
-121.201131,35.449393
-121.164728,35.449393
-121.128326,35.449393
-121.091924,35.449393
-121.055521,35.449393
-121.019119,35.449393
-120.982716,35.449393
-120.946314,35.449393
-120.837107,35.449393
-120.800704,35.449393
-120.764302,35.449393
-120.727900,35.449393
-120.691497,35.449393
-120.582290,35.449393
-120.545888,35.449393
-120.509485,35.449393
-120.473083,35.449393
-120.436680,35.449393
-120.400278,35.449393
-120.363876,35.449393
-120.327473,35.449393
-120.291071,35.449393
-120.254668,35.449393
-120.218266,35.449393
-120.181864,35.449393
-120.145461,35.449393
-120.109059,35.449393
-120.072656,35.449393
-120.036254,35.449393
-119.999852,35.449393
-119.963449,35.449393
-119.927047,35.449393
-119.890644,35.449393
-119.854242,35.449393
-119.817840,35.449393
-119.781437,35.449393
-119.745035,35.449393
-119.708632,35.449393
-119.672230,35.449393
-119.635828,35.449393
-119.599425,35.449393
-119.563023,35.449393
-119.526620,35.449393
-119.490218,35.449393
-119.453816,35.449393
-119.417413,35.449393
-119.381011,35.449393
-119.344608,35.449393
-119.308206,35.449393
-119.271804,35.449393
-119.235401,35.449393
-119.198999,35.449393
-119.162596,35.449393
-119.126194,35.449393
-118.944182,35.449393
-118.907779,35.449393
-118.871377,35.449393
-118.834975,35.449393
-118.798572,35.449393
-118.762170,35.449393
-118.725767,35.449393
-118.689365,35.449393
-118.652963,35.449393
-118.616560,35.449393
-118.580158,35.449393
-118.543755,35.449393
-118.507353,35.449393
-118.470951,35.449393
-118.434548,35.449393
-118.398146,35.449393
-118.361743,35.449393
-118.325341,35.449393
-118.288939,35.449393
-118.252536,35.449393
-118.216134,35.449393
-118.179731,35.449393
-118.143329,35.449393
-118.106927,35.449393
-118.070524,35.449393
-118.034122,35.449393
-117.997719,35.449393
-117.961317,35.449393
-117.924915,35.449393
-117.888512,35.449393
-117.852110,35.449393
-117.815707,35.449393
-117.779305,35.449393
-117.742903,35.449393
-117.706500,35.449393
-117.670098,35.449393
-117.633695,35.449393
-117.597293,35.449393
-117.560891,35.449393
-117.524488,35.449393
-117.488086,35.449393
-117.451683,35.449393
-117.415281,35.449393
-117.378879,35.449393
-117.342476,35.449393
-117.306074,35.449393
-117.269671,35.449393
-117.233269,35.449393
-117.196867,35.449393
-117.160464,35.449393
-117.124062,35.449393
-117.087659,35.449393
-117.051257,35.449393
-117.014855,35.449393
-116.978452,35.449393
-116.942050,35.449393
-116.905647,35.449393
-116.869245,35.449393
-116.832843,35.449393
-116.796440,35.449393
-116.760038,35.449393
-116.723635,35.449393
-116.687233,35.449393
-116.650831,35.449393
-116.614428,35.449393
-116.578026,35.449393
-116.541623,35.449393
-116.505221,35.449393
-116.468819,35.449393
-116.432416,35.449393
-116.396014,35.449393
-116.359611,35.449393
-116.323209,35.449393
-116.286807,35.449393
-116.250404,35.449393
-116.214002,35.449393
-116.177599,35.449393
-116.141197,35.449393
-116.104795,35.449393
-116.068392,35.449393
-116.031990,35.449393
-115.995587,35.449393
-115.959185,35.449393
-115.922783,35.449393
-115.886380,35.449393
-115.849978,35.449393
-115.813575,35.449393
-115.777173,35.449393
-115.740771,35.449393
-115.704368,35.449393
-115.667966,35.449393
-115.631563,35.449393
-115.595161,35.449393
-115.558758,35.449393
-115.522356,35.449393
-115.485954,35.449393
-115.449551,35.449393
-115.413149,35.449393
-115.376746,35.449393
-115.340344,35.449393
-115.303942,35.449393
-115.267539,35.449393
-115.231137,35.449393
-115.194734,35.449393
-115.158332,35.449393
-115.121930,35.449393
-115.085527,35.449393
-115.049125,35.449393
-115.012722,35.449393
-114.976320,35.449393
-114.939918,35.449393
-114.903515,35.449393
-114.867113,35.449393
-114.830710,35.449393
-114.794308,35.449393
-114.757906,35.449393
-114.721503,35.449393
-114.685101,35.449393
-114.648698,35.449393
-114.612296,35.449393
-114.575894,35.449393
-114.539491,35.449393
-114.503089,35.449393
-114.466686,35.449393
-114.430284,35.449393
-114.393882,35.449393
-114.357479,35.449393
-114.321077,35.449393
-114.284674,35.449393
-114.248272,35.449393
-114.211870,35.449393
-114.175467,35.449393
-114.139065,35.449393
-114.102662,35.449393
-114.066260,35.449393
-114.029858,35.449393
-113.993455,35.449393
-113.957053,35.449393
-113.920650,35.449393
-113.884248,35.449393
-113.847846,35.449393
-113.811443,35.449393
-113.775041,35.449393
-113.738638,35.449393
-113.702236,35.449393
-113.665834,35.449393
-113.629431,35.449393
-113.593029,35.449393
-113.556626,35.449393
-113.520224,35.449393
-113.483822,35.449393
-124.750365,35.478379
-124.713963,35.478379
-124.677560,35.478379
-124.641158,35.478379
-124.604755,35.478379
-124.568353,35.478379
-124.531951,35.478379
-124.495548,35.478379
-124.459146,35.478379
-124.422743,35.478379
-124.386341,35.478379
-124.349939,35.478379
-124.313536,35.478379
-124.277134,35.478379
-124.240731,35.478379
-124.204329,35.478379
-124.167927,35.478379
-124.131524,35.478379
-124.095122,35.478379
-124.058719,35.478379
-124.022317,35.478379
-123.985915,35.478379
-123.949512,35.478379
-123.913110,35.478379
-123.876707,35.478379
-123.840305,35.478379
-123.803903,35.478379
-123.767500,35.478379
-123.731098,35.478379
-123.694695,35.478379
-123.658293,35.478379
-123.621891,35.478379
-123.585488,35.478379
-123.549086,35.478379
-123.512683,35.478379
-123.476281,35.478379
-123.439879,35.478379
-123.403476,35.478379
-123.367074,35.478379
-123.330671,35.478379
-123.294269,35.478379
-123.257867,35.478379
-123.221464,35.478379
-123.185062,35.478379
-123.148659,35.478379
-123.112257,35.478379
-123.075855,35.478379
-123.039452,35.478379
-123.003050,35.478379
-122.966647,35.478379
-122.930245,35.478379
-122.893842,35.478379
-122.857440,35.478379
-122.821038,35.478379
-122.784635,35.478379
-122.748233,35.478379
-122.711830,35.478379
-122.675428,35.478379
-122.639026,35.478379
-122.602623,35.478379
-122.566221,35.478379
-122.529818,35.478379
-122.493416,35.478379
-122.457014,35.478379
-122.420611,35.478379
-122.384209,35.478379
-122.347806,35.478379
-122.311404,35.478379
-122.275002,35.478379
-122.238599,35.478379
-122.202197,35.478379
-122.165794,35.478379
-122.129392,35.478379
-122.092990,35.478379
-122.056587,35.478379
-122.020185,35.478379
-121.983782,35.478379
-121.947380,35.478379
-121.910978,35.478379
-121.874575,35.478379
-121.838173,35.478379
-121.801770,35.478379
-121.765368,35.478379
-121.728966,35.478379
-121.692563,35.478379
-121.656161,35.478379
-121.619758,35.478379
-121.583356,35.478379
-121.546954,35.478379
-121.510551,35.478379
-121.474149,35.478379
-121.437746,35.478379
-121.401344,35.478379
-121.364942,35.478379
-121.328539,35.478379
-121.292137,35.478379
-121.255734,35.478379
-121.219332,35.478379
-121.182930,35.478379
-121.146527,35.478379
-121.110125,35.478379
-121.073722,35.478379
-121.037320,35.478379
-121.000918,35.478379
-120.964515,35.478379
-120.855308,35.478379
-120.818906,35.478379
-120.782503,35.478379
-120.746101,35.478379
-120.709698,35.478379
-120.600491,35.478379
-120.564089,35.478379
-120.527686,35.478379
-120.491284,35.478379
-120.454882,35.478379
-120.418479,35.478379
-120.382077,35.478379
-120.345674,35.478379
-120.309272,35.478379
-120.272870,35.478379
-120.236467,35.478379
-120.200065,35.478379
-120.163662,35.478379
-120.127260,35.478379
-120.090858,35.478379
-120.054455,35.478379
-120.018053,35.478379
-119.981650,35.478379
-119.945248,35.478379
-119.908846,35.478379
-119.872443,35.478379
-119.836041,35.478379
-119.799638,35.478379
-119.763236,35.478379
-119.726834,35.478379
-119.690431,35.478379
-119.654029,35.478379
-119.617626,35.478379
-119.581224,35.478379
-119.544822,35.478379
-119.508419,35.478379
-119.472017,35.478379
-119.435614,35.478379
-119.399212,35.478379
-119.362810,35.478379
-119.217200,35.478379
-119.180797,35.478379
-119.107993,35.478379
-119.071590,35.478379
-119.035188,35.478379
-118.998785,35.478379
-118.962383,35.478379
-118.925981,35.478379
-118.889578,35.478379
-118.853176,35.478379
-118.816773,35.478379
-118.780371,35.478379
-118.743969,35.478379
-118.707566,35.478379
-118.671164,35.478379
-118.634761,35.478379
-118.598359,35.478379
-118.561957,35.478379
-118.525554,35.478379
-118.489152,35.478379
-118.452749,35.478379
-118.416347,35.478379
-118.379945,35.478379
-118.343542,35.478379
-118.307140,35.478379
-118.270737,35.478379
-118.234335,35.478379
-118.197933,35.478379
-118.161530,35.478379
-118.125128,35.478379
-118.088725,35.478379
-118.052323,35.478379
-118.015921,35.478379
-117.979518,35.478379
